id,score
0,0.0
1,0.0
2,0.08695652173913043
3,0.0
4,0.0
5,0.47368421052631576
6,0.17647058823529413
7,0.0
8,0.07407407407407407
9,0.23809523809523808
10,1.0
11,0.23076923076923078
12,0.0
13,0.42857142857142855
14,0.014285714285714285
15,0.0
16,0.1935483870967742
17,1.0
18,0.0
19,0.0
20,0.0
21,0.9473684210526315
22,0.041666666666666664
23,0.18518518518518517
24,0.23076923076923078
25,0.42105263157894735
26,0.14814814814814814
27,1.0
28,0.42857142857142855
29,0.40625
30,0.0
31,0.0
32,1.0
33,0.05
34,0.05263157894736842
35,0.1
36,0.21153846153846154
37,0.0
38,0.0
39,0.21153846153846154
40,0.0
41,0.78
42,0.0
43,0.8823529411764706
44,0.0
45,0.024390243902439025
46,0.6176470588235294
47,0.047619047619047616
48,0.0
49,0.3157894736842105
50,0.0
51,0.13043478260869565
52,0.0
53,0.621301775147929
54,0.6346153846153846
55,0.0
56,0.20588235294117646
57,0.14705882352941177
58,0.0
59,0.0
60,0.0
61,0.4423076923076923
62,0.0
63,0.0
64,0.6956521739130435
65,0.5185185185185185
66,0.06976744186046512
67,0.3157894736842105
68,0.04
69,0.76
70,0.4166666666666667
71,0.0
72,0.0
73,0.041666666666666664
74,0.0
75,0.0
76,0.25
77,0.05555555555555555
78,0.4857142857142857
79,0.14285714285714285
80,0.4
81,0.6444444444444445
82,0.0
83,0.0
84,0.06060606060606061
85,0.0
86,0.0
87,0.3103448275862069
88,0.04
89,0.0
90,0.5151515151515151
91,0.0
92,0.7168674698795181
93,0.29411764705882354
94,0.38095238095238093
95,0.0
96,0.7407407407407407
97,0.46511627906976744
98,0.023809523809523808
99,0.7
100,0.20588235294117646
101,0.2909090909090909
102,1.0
103,0.7666666666666667
104,0.046511627906976744
105,0.0
106,1.0
107,0.17647058823529413
108,0.0
109,0.03225806451612903
110,0.4411764705882353
111,0.0
112,0.04081632653061224
113,0.76
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.25
120,0.25
121,0.09523809523809523
122,0.6944444444444444
123,0.3157894736842105
124,0.6470588235294118
125,0.6428571428571429
126,0.125
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,1.0
133,0.18181818181818182
134,0.23076923076923078
135,0.0
136,0.034482758620689655
137,0.0
138,0.0
139,0.375
140,0.0
141,0.0
142,0.5454545454545454
143,0.6444444444444445
144,0.0
145,0.0
146,0.7407407407407407
147,0.3333333333333333
148,0.3142857142857143
149,0.0
150,0.14285714285714285
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.043478260869565216
158,0.32432432432432434
159,0.6346153846153846
160,0.038834951456310676
161,0.0
162,0.04838709677419355
163,0.4411764705882353
164,1.0
165,0.0
166,0.0
167,0.0
168,0.2647058823529412
169,0.6444444444444445
170,0.2222222222222222
171,0.0
172,0.0
173,0.0
174,0.0
175,0.04225352112676056
176,0.3157894736842105
177,0.12
178,0.15789473684210525
179,0.35714285714285715
180,0.375
181,0.5789473684210527
182,0.05
183,0.0
184,0.0
185,0.0
186,0.0
187,0.39285714285714285
188,0.16374269005847952
189,0.9069767441860465
190,0.13793103448275862
191,0.2
192,0.03225806451612903
193,0.09090909090909091
194,0.6923076923076923
195,0.08695652173913043
196,0.07142857142857142
197,0.28
198,0.03571428571428571
199,0.0
200,0.8928571428571429
201,0.125
202,0.6923076923076923
203,0.0
204,0.43243243243243246
205,0.0
206,0.0
207,0.0
208,0.0
209,0.18181818181818182
210,0.0
211,0.25
212,0.4166666666666667
213,0.0
214,0.0
215,0.0
216,0.0
217,0.2857142857142857
218,0.0
219,0.015873015873015872
220,0.0
221,0.42857142857142855
222,0.16666666666666666
223,0.0
224,0.0
225,0.6176470588235294
226,1.0
227,0.6
228,0.0
229,0.024390243902439025
230,1.0
231,0.8378378378378378
232,0.0
233,0.95
234,0.07142857142857142
235,1.0
236,0.0
237,0.0
238,0.0
239,0.14285714285714285
240,0.5652173913043478
241,0.6785714285714286
242,0.19047619047619047
243,0.0
244,0.0
245,0.0
246,0.2857142857142857
247,0.0
248,0.0
249,0.0
250,0.0
251,0.4411764705882353
252,0.37272727272727274
253,0.0
254,0.0
255,0.06451612903225806
256,0.3684210526315789
257,0.3333333333333333
258,0.18518518518518517
259,0.1774193548387097
260,0.0
261,0.0
262,0.45161290322580644
263,0.10526315789473684
264,1.0
265,0.20588235294117646
266,0.0
267,0.04
268,0.7142857142857143
269,0.0
270,0.05714285714285714
271,0.0
272,0.5555555555555556
273,0.041666666666666664
274,0.208955223880597
275,0.9473684210526315
276,0.0
277,0.7142857142857143
278,0.0
279,0.0
280,1.0
281,0.10344827586206896
282,0.0
283,1.0
284,0.0
285,0.0
286,1.0
287,0.12
288,0.0
289,0.0
290,0.0
291,0.0
292,0.265625
293,0.42857142857142855
294,0.9583333333333334
295,1.0
296,0.47619047619047616
297,0.6923076923076923
298,0.10526315789473684
299,0.023809523809523808
300,0.8333333333333334
301,0.0
302,0.23809523809523808
303,0.43243243243243246
304,0.06521739130434782
305,0.3888888888888889
306,0.0
307,0.782051282051282
308,0.2926829268292683
309,0.10256410256410256
310,0.047619047619047616
311,0.046511627906976744
312,0.43243243243243246
313,0.0
314,0.36363636363636365
315,0.275
316,0.75
317,0.55
318,0.0
319,0.2857142857142857
320,0.4782608695652174
321,0.0
322,0.0
323,0.0975609756097561
324,0.0
325,0.9629629629629629
326,0.0
327,0.6037735849056604
328,0.5217391304347826
329,0.4931506849315068
330,0.208955223880597
331,0.7168674698795181
332,0.024390243902439025
333,0.25
334,0.07317073170731707
335,0.0
336,0.21739130434782608
337,0.0
338,0.043478260869565216
339,1.0
340,0.5217391304347826
341,0.0
342,0.0
343,0.0
344,0.75
345,1.0
346,0.17073170731707318
347,0.19230769230769232
348,0.0
349,0.72
350,0.04918032786885246
351,0.03333333333333333
352,0.6346153846153846
353,0.0
354,0.0
355,0.0
356,0.0
357,0.42105263157894735
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.621301775147929
364,0.04838709677419355
365,0.43243243243243246
366,0.8571428571428571
367,0.15789473684210525
368,0.0
369,0.42857142857142855
370,0.35714285714285715
371,0.0
372,0.0
373,0.25
374,0.014285714285714285
375,1.0
376,0.0
377,0.3055555555555556
378,1.0
379,0.2222222222222222
380,0.0
381,0.5454545454545454
382,0.46875
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.05555555555555555
389,0.625
390,0.0
391,0.55
392,0.0
393,0.46511627906976744
394,0.2
395,0.5416666666666666
396,0.04918032786885246
397,0.13636363636363635
398,0.13793103448275862
399,0.05263157894736842
400,0.0
401,0.22727272727272727
402,0.21052631578947367
403,0.034482758620689655
404,0.0
405,0.14285714285714285
406,0.7
407,0.0
408,0.0
409,0.3548387096774194
410,0.05
411,0.21739130434782608
